869,4,972,fjuliffo4,39,71,306,2019-05-21 19:14:22
870,1,942,tbartkowiako5,13,39,437,2019-03-31 11:48:30
871,1,503,cmcdermotto6,69,78,430,2018-08-17 07:15:02
872,3,638,aceilliero7,93,68,258,2019-04-21 10:12:02
873,1,552,sgroomo8,81,38,161,2019-03-03 20:37:42
874,3,455,sstruttono9,43,51,108,2019-01-27 06:18:55
875,4,955,ksabattieroa,40,72,427,2018-06-04 00:49:07
876,2,358,grushburyob,76,25,546,2019-06-01 09:47:34
877,4,813,sleedesoc,13,16,534,2018-11-26 05:20:06
878,4,859,aundyod,50,6,161,2019-05-23 20:25:45
879,3,407,hmcnirlanoe,15,81,116,2019-02-24 16:16:06
880,3,40,jstandallof,9,43,627,2018-09-21 22:13:52
881,4,186,dmcfallog,33,53,692,2018-12-31 04:53:36
882,3,436,dkrogeroh,10,43,476,2019-05-21 04:49:50
883,2,529,frozoi,73,18,174,2018-09-26 06:25:00
884,1,651,pudalloj,50,23,12,2018-08-04 15:31:55
885,4,687,jcastagnaok,60,18,417,2019-05-14 21:35:56
886,4,73,akuhnertol,83,69,131,2018-09-09 02:43:50
887,2,679,mhogsdenom,56,61,537,2019-01-31 16:02:42
888,2,963,nscotchmeron,29,75,400,2018-07-22 03:13:29
889,1,456,mphythienoo,96,91,182,2019-03-19 18:23:05
890,4,727,dmariolleop,8,92,695,2019-01-25 00:31:54
891,4,946,sshuardoq,80,84,700,2018-08-22 05:23:17
892,1,105,ebrunningor,37,88,178,2019-04-01 15:40:06
893,3,259,kfontaineos,65,84,273,2018-06-15 09:13:20
894,1,226,cphillinsot,30,70,695,2018-09-12 15:54:37
895,3,501,aarchboldou,58,3,611,2019-03-15 11:19:57
896,1,951,ehawleyov,77,26,262,2018-08-30 02:37:27
897,1,447,pcaldeyrouxow,38,50,131,2018-09-26 08:58:33
898,1,265,cantoniazziox,10,10,752,2018-08-21 21:51:42
899,2,11,cwhitebrookoy,27,57,34,2018-11-13 14:30:35
900,1,682,egligorijevicoz,29,58,620,2019-03-06 20:43:11
901,2,765,mdunnawayp0,64,76,915,2019-03-01 12:35:58
902,2,392,harminp1,83,25,324,2019-05-13 22:25:37
903,4,20,jcockmanp2,27,86,734,2018-12-08 04:20:38
904,4,922,ostrodderp3,9,56,150,2018-12-24 07:03:25
905,2,436,dhemphreyp4,25,27,748,2019-04-06 21:58:54
906,2,108,epetop5,89,15,722,2018-07-29 16:57:38
907,2,908,jfredianip6,98,39,473,2018-11-29 16:20:39
908,3,254,dcallarp7,45,31,695,2018-10-05 00:13:55
909,2,290,jmenendezp8,50,34,663,2018-09-18 23:20:35
910,3,925,sclemmettp9,61,12,273,2018-06-26 18:25:03
911,4,363,bbricklebankpa,70,88,983,2018-08-27 01:06:22
912,2,816,ebilsborrowpb,34,39,278,2018-12-25 07:58:41
913,2,417,ctomkisspc,68,54,357,2018-07-26 09:06:55
914,2,934,cdewdenypd,6,62,219,2018-07-25 05:19:01
915,2,142,lratkepe,27,10,196,2018-09-16 19:30:41
916,1,559,rvidgenpf,65,35,258,2019-05-18 19:41:15
917,4,372,tpoelpg,29,36,881,2018-09-24 21:17:23
918,1,639,tarkwrightph,43,15,269,2018-10-29 18:55:41
919,1,770,psparwaypi,89,8,92,2019-01-18 22:54:11
920,4,517,ddelatremoillepj,31,32,72,2018-06-12 03:14:56
921,4,734,oknightlypk,57,66,990,2018-09-13 19:11:41
922,3,581,deasemanpl,42,41,190,2018-06-26 14:14:04
923,3,481,jbuchepm,16,64,544,2019-01-17 19:50:48
924,1,100,cwhathampn,51,28,9,2018-07-21 03:09:22
925,4,437,cbruckmanpo,24,49,531,2019-01-25 18:40:40
926,1,213,pblaespp,75,2,286,2019-02-05 11:39:24
927,3,342,cpettipherpq,71,67,407,2018-06-27 16:51:42
928,2,89,sorthpr,79,49,823,2018-06-11 06:30:07
929,1,877,pstainsonps,45,45,604,2019-05-26 06:08:59
930,2,296,iharmpt,5,74,569,2018-06-28 05:02:18
931,3,885,kgerranspu,13,40,322,2018-09-30 23:04:45
932,1,15,nchiplinpv,78,28,180,2018-10-29 20:58:38
933,1,124,wgrotepw,15,12,908,2018-12-13 20:17:47
934,2,850,hconsterdinepx,20,43,567,2018-11-26 12:50:38
935,3,57,jcanterapy,54,73,748,2019-05-27 19:02:05
936,2,99,ntweedliepz,53,5,163,2018-07-01 07:16:46
937,2,78,lstichelq0,58,73,804,2019-02-02 03:25:17
938,2,531,bmertgenq1,34,77,602,2018-09-23 15:55:21
939,3,913,rbenningq2,68,79,982,2018-11-30 19:28:25
940,4,176,llinnerq3,25,55,214,2019-02-26 13:53:24
941,3,731,naguirrezabalaq4,72,41,446,2019-02-03 20:48:07
942,2,444,emcimmieq5,69,27,367,2019-01-01 21:24:08
943,4,430,tmucilloq6,14,62,88,2018-10-24 23:26:58
944,2,552,bbattesonq7,30,15,728,2018-07-17 12:51:44
945,3,560,trolinq8,63,27,841,2019-05-16 03:05:58
946,2,521,bswanborrowq9,93,57,404,2019-06-01 07:08:32
947,1,256,amauvinqa,57,48,95,2018-10-10 18:17:04
948,4,859,gpavlenkoqb,9,38,398,2018-07-14 01:02:33
949,4,226,bcapiniqc,34,54,683,2019-02-14 17:39:20
950,1,752,jbuyersqd,71,18,866,2019-01-18 22:26:55
951,2,118,jsummersettqe,38,34,631,2018-10-15 10:04:50
952,2,405,naspinellqf,1,58,755,2018-07-20 14:20:41
953,3,721,rbuckthorpeqg,14,24,996,2019-03-11 13:38:29
954,3,742,amcilhattonqh,57,52,1000,2018-12-04 10:12:34
955,1,86,fvanderveldeqi,9,61,861,2018-08-10 09:14:33
956,4,349,emacclintonqj,32,90,134,2018-07-16 06:13:24
957,2,320,abragancaqk,48,32,972,2019-05-14 18:34:29
958,3,178,fbodleighql,22,60,691,2019-03-05 03:21:10
959,1,796,jbilbrookeqm,80,47,316,2018-07-10 08:27:08
960,2,391,sforsaithqn,94,8,610,2018-12-05 16:25:59
961,2,393,mpadmoreqo,19,49,516,2019-03-08 09:57:42
962,1,867,okaufmanqp,80,32,316,2018-06-17 07:45:26
963,1,137,mpietznerqq,43,46,194,2018-12-03 11:54:48
964,1,542,hegleqr,79,15,13,2018-11-01 13:46:07
965,3,853,clinceqs,23,24,660,2018-12-31 14:59:31
966,3,699,ksampsonqt,14,10,715,2019-05-16 07:06:32
967,4,961,lgomeryqu,37,65,558,2018-09-16 19:39:29
968,2,333,fwilmanqv,27,32,456,2019-05-15 10:17:51
969,1,402,wmuddleqw,29,1,64,2018-07-09 02:19:41
970,3,85,bpezeyqx,65,45,307,2019-04-05 22:00:03
971,2,969,zemmattqy,98,15,505,2018-07-10 08:29:02
972,2,927,estienhamqz,65,57,412,2018-06-03 21:47:04
973,2,152,abartoccir0,85,50,881,2018-09-14 17:59:20
974,3,79,wbenetr1,48,97,359,2018-11-08 00:05:04
975,3,112,bbrackleyr2,42,98,319,2019-03-20 13:37:00
976,3,152,kpervoer3,88,49,935,2019-02-12 09:25:13
977,1,187,vminghettir4,17,96,681,2018-12-04 15:55:08
978,4,138,ecoenraetsr5,39,40,508,2018-07-02 08:43:05
979,4,769,lfoxcroftr6,9,27,419,2019-04-19 01:27:24
980,3,939,chowsamr7,34,80,471,2018-12-31 12:44:24
981,4,570,sashburnerr8,38,69,449,2019-01-22 01:39:02
982,2,423,mgeaner9,38,47,546,2018-10-20 15:25:59
983,3,426,ldibaudira,40,96,455,2018-10-05 02:55:01
984,2,114,nrankinrb,90,14,234,2018-09-04 00:06:57
985,1,736,edecheletterc,7,83,604,2018-07-02 17:31:57
986,3,683,dsapsedrd,70,72,672,2018-08-14 13:28:23
987,2,264,gfoyre,66,42,29,2018-10-14 16:06:04
988,3,804,mgianillirf,80,72,248,2019-03-22 04:54:58
989,4,324,kgatelandrg,65,38,594,2018-10-04 23:01:05
990,4,749,ckinderh,28,50,563,2019-01-27 21:14:45
991,4,356,nhoftonri,84,8,598,2019-03-24 06:11:37
992,2,908,jbohdenrj,17,18,586,2019-05-18 01:34:29
993,2,824,wruppelinrk,75,14,816,2018-08-26 06:23:45
994,4,548,kshwalberl,86,6,870,2019-03-21 08:47:53
995,1,692,nasquezrm,21,45,865,2019-01-13 09:52:50
996,4,636,mdivverrn,36,61,299,2018-08-24 13:30:52
997,2,8,adrucero,61,64,44,2019-01-24 05:30:48
998,4,583,rzavittierirp,15,76,725,2018-08-07 02:25:26
999,2,524,klackemannrq,10,66,48,2018-07-23 02:24:18
1000,3,740,sordishrr,40,47,638,2019-01-05 08:58:34
